ⲛ ⲕⲁⲓⲛⲁⲙ	persona	M
ⲛⲙ ⲗⲩⲥⲁⲛⲓⲁⲥ	persona	M
ⲛⲙ ⲙⲁⲑⲑⲁⲓⲟⲥ	persona	M
ⲛⲙ ⲡ ⲁⲙⲙⲱⲛⲁⲥ	persona	M
ⲛ ⲟⲛⲏⲥⲓⲫⲟⲣⲟⲥ	persona	M
ⲛ ⲥⲁⲗⲁ	persona	M
ⲛ ⲧⲓⲃⲉⲣⲓⲟⲥ	persona	M
ⲛ ⲭⲟⲩⲍⲁ	persona	M
ⲟⲇⲟⲗⲗⲁ	persona	F
ⲟⲍⲉⲓⲁⲥ	persona	M
ⲟⲛⲏⲥⲓⲙⲟⲥ	persona	M
ⲟⲩⲣⲓⲁⲥ	persona	M
ⲡ ϩⲣⲙⲏⲥ	persona	M
ⲡⲁⲙⲃⲱ	persona	M
ⲡ ⲁⲛⲇⲓⲭⲣⲏⲥⲧⲟⲥ	persona	M
ⲡ ⲁⲛⲧⲓⲭⲣⲏⲥⲧⲟⲥ	persona	M	# same as ⲁⲛⲇⲓⲭⲣⲏⲥⲧⲟⲥ and ⲁⲛⲧⲓⲭⲣⲓⲏⲥⲟⲩⲥⲧⲟⲥ
ⲡ ⲁⲛⲧⲓⲭⲣⲓⲏⲥⲟⲩⲥⲧⲟⲥ	persona	M
ⲡⲁⲣⲙⲉⲛⲁⲥ	persona	M
ⲡⲁⲥⲧⲁⲙⲱⲛ	persona	M
ⲡⲁⲩⲗⲉ	persona	M
ⲡⲁⲩⲗⲟⲥ	persona	M	# same as ⲡⲁⲩⲗⲉ
ⲡⲉⲣⲥⲓⲥ	persona	F
ⲡⲉⲧⲣⲟⲥ	persona	M
ⲡⲓⲗⲁⲧⲟⲥ	persona	M
ⲡ ⲙⲁⲙⲱⲛⲁⲥ	persona	M
ⲡⲟⲛⲧⲓⲟⲥ	persona	M
ⲡⲟⲣⲕⲓⲟⲥ	persona	M
ⲁⲡⲡⲓⲟⲥ	persona	M
ⲥⲁⲇⲱⲕ	persona	M
ⲥⲁⲗⲁⲑⲓⲏⲗ	persona	M
ⲥⲁⲗⲙⲱⲛ	persona	M
ⲥⲁⲙⲟⲩⲏⲗ	persona	M
ⲥⲁⲙⲯⲱⲛ	persona	M
ⲥⲁⲟⲩⲗ	persona	M
ⲥⲁⲣⲁⲡⲓⲟⲛ	persona	M
ⲥⲁⲣⲣⲁ	persona	F
ⲥⲁⲧⲁⲛⲁⲥ	persona	M
ⲥⲁⲩⲗⲟⲥ	persona	M
ⲥⲓⲗⲁⲥ	persona	M
ⲥⲓⲗⲟⲩⲁⲛⲟⲥ	persona	M
ⲥⲓⲙⲱⲛ	persona	M
ⲥⲟⲗⲟⲙⲱⲛ	persona	M
ⲥⲧⲉⲫⲁⲛⲟⲥ	persona	M
ⲥⲩⲙⲉⲱⲛ	persona	M
ⲥⲱⲥⲓⲡⲁⲧⲣⲟⲥ	persona	M
ⲧⲁⲃⲓⲑⲁ	persona	F
ⲧⲉⲣⲧⲓⲟⲥ	persona	M
ⲧⲉⲣⲧⲩⲗⲗⲟⲥ	persona	M
ⲧⲓⲃⲉⲣⲓⲁⲥ	persona	M
ⲧⲓⲙⲁⲓⲟⲥ	persona	M
ⲧⲓⲙⲟⲑⲉⲟⲥ	persona	M
ⲧⲓⲧⲟⲥ	persona	M
ⲧⲟⲣⲕⲁⲥ	persona	F
ⲧⲩⲙⲏⲧⲣⲓⲟⲥ	persona	M
ⲧⲩⲭⲓⲕⲟⲥ	persona	M
ⲫⲁⲛⲟⲩⲏⲗ	persona	M
ⲫⲁⲣⲁⲱ	persona	M
ⲫⲁⲣⲉⲥ	persona	M
ⲫⲏⲗⲓⲝ	persona	M
ⲫⲏⲥⲧⲟⲥ	persona	M
ⲫⲓⲗⲁⲅⲣⲓⲟⲥ	persona	M
ⲫⲓⲗⲓⲡⲡⲟⲥ	persona	M
ⲫⲓⲗⲟⲑⲉⲟⲥ	persona	M
ⲫⲓⲗⲟⲑⲉⲥ	persona	M
ⲫⲟⲓⲃⲁⲙⲙⲱⲛ	persona	M
ⲭⲁⲏⲗ	persona	M
ⲭⲣⲓⲥⲧⲟⲥ	persona	M
ⲭⲣⲓⲥⲧⲟⲫⲟⲣⲟⲥ	persona	M
ⲱⲥⲁⲛⲛⲁ	persona	M
